loss,mean_F1,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.953100323677063,0.5072358846664429,92.41039538383484,True,,,1,e1e4ae436fcd4f3988e22a01de424227,2021-06-30_10-03-32,1625040212,92.41039538383484,82518,TP-X1-C7,192.168.178.28,92.41039538383484,0,1,72591_00000
