loss,mean_F1,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.9200799465179443,0.5542264580726624,812.3894639015198,False,,,1,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_02-04-59,1625097899,812.3894639015198,190147,TP-X1-C7,192.168.178.28,812.3894639015198,0,1,deb7c_00025
1.7426217794418335,0.5949579477310181,767.7839612960815,False,,,2,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_02-17-47,1625098667,1580.1734251976013,190147,TP-X1-C7,192.168.178.28,1580.1734251976013,0,2,deb7c_00025
1.6587859392166138,0.6169424057006836,781.0570561885834,False,,,3,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_02-30-48,1625099448,2361.2304813861847,190147,TP-X1-C7,192.168.178.28,2361.2304813861847,0,3,deb7c_00025
1.624419927597046,0.6265112161636353,776.8548967838287,False,,,4,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_02-43-45,1625100225,3138.0853781700134,190147,TP-X1-C7,192.168.178.28,3138.0853781700134,0,4,deb7c_00025
1.622827410697937,0.6314692497253418,766.1411490440369,False,,,5,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_02-56-31,1625100991,3904.2265272140503,190147,TP-X1-C7,192.168.178.28,3904.2265272140503,0,5,deb7c_00025
1.718346118927002,0.6300116181373596,789.178896188736,False,,,6,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_03-09-40,1625101780,4693.405423402786,190147,TP-X1-C7,192.168.178.28,4693.405423402786,0,6,deb7c_00025
1.5909099578857422,0.6354556679725647,792.544506072998,False,,,7,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_03-22-53,1625102573,5485.949929475784,190147,TP-X1-C7,192.168.178.28,5485.949929475784,0,7,deb7c_00025
1.5689640045166016,0.6411996483802795,782.0260984897614,False,,,8,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_03-35-55,1625103355,6267.976027965546,190147,TP-X1-C7,192.168.178.28,6267.976027965546,0,8,deb7c_00025
1.6358848810195923,0.6428571343421936,774.5639457702637,False,,,9,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_03-48-49,1625104129,7042.539973735809,190147,TP-X1-C7,192.168.178.28,7042.539973735809,0,9,deb7c_00025
1.6053880453109741,0.6459431052207947,768.5267803668976,False,,,10,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_04-01-38,1625104898,7811.066754102707,190147,TP-X1-C7,192.168.178.28,7811.066754102707,0,10,deb7c_00025
1.6180771589279175,0.6482340097427368,795.5576725006104,False,,,11,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_04-14-54,1625105694,8606.624426603317,190147,TP-X1-C7,192.168.178.28,8606.624426603317,0,11,deb7c_00025
1.6117075681686401,0.6494134664535522,801.369820356369,False,,,12,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_04-28-15,1625106495,9407.994246959686,190147,TP-X1-C7,192.168.178.28,9407.994246959686,0,12,deb7c_00025
1.5990055799484253,0.6519030332565308,785.4222400188446,False,,,13,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_04-41-20,1625107280,10193.41648697853,190147,TP-X1-C7,192.168.178.28,10193.41648697853,0,13,deb7c_00025
1.5832210779190063,0.6536622047424316,771.0696024894714,False,,,14,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_04-54-11,1625108051,10964.486089468002,190147,TP-X1-C7,192.168.178.28,10964.486089468002,0,14,deb7c_00025
1.569021463394165,0.6556587219238281,586.8539252281189,False,,,15,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_05-03-58,1625108638,11551.340014696121,190147,TP-X1-C7,192.168.178.28,11551.340014696121,0,15,deb7c_00025
1.5681504011154175,0.6571869850158691,316.20261335372925,True,,,16,2c774d187eaa4ab7befd1e8558a5e8a1,2021-07-01_05-09-14,1625108954,11867.54262804985,190147,TP-X1-C7,192.168.178.28,11867.54262804985,0,16,deb7c_00025
