loss,mean_F1,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.8939863443374634,0.5645933151245117,798.6137444972992,False,,,1,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_01-49-08,1625096948,798.6137444972992,186058,TP-X1-C7,192.168.178.28,798.6137444972992,0,1,deb7c_00023
1.7385929822921753,0.5991596579551697,784.6573779582977,False,,,2,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_02-02-13,1625097733,1583.271122455597,186058,TP-X1-C7,192.168.178.28,1583.271122455597,0,2,deb7c_00023
1.677385687828064,0.6175128221511841,780.4542706012726,False,,,3,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_02-15-13,1625098513,2363.7253930568695,186058,TP-X1-C7,192.168.178.28,2363.7253930568695,0,3,deb7c_00023
1.6188205480575562,0.6286700963973999,779.6778779029846,False,,,4,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_02-28-13,1625099293,3143.403270959854,186058,TP-X1-C7,192.168.178.28,3143.403270959854,0,4,deb7c_00023
1.634500503540039,0.6335532665252686,775.1710028648376,False,,,5,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_02-41-08,1625100068,3918.5742738246918,186058,TP-X1-C7,192.168.178.28,3918.5742738246918,0,5,deb7c_00023
1.6933236122131348,0.632335901260376,778.8528945446014,False,,,6,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_02-54-07,1625100847,4697.427168369293,186058,TP-X1-C7,192.168.178.28,4697.427168369293,0,6,deb7c_00023
1.583406925201416,0.6365792751312256,789.9087369441986,False,,,7,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_03-07-17,1625101637,5487.335905313492,186058,TP-X1-C7,192.168.178.28,5487.335905313492,0,7,deb7c_00023
1.577141523361206,0.6424037218093872,786.1250872612,False,,,8,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_03-20-23,1625102423,6273.460992574692,186058,TP-X1-C7,192.168.178.28,6273.460992574692,0,8,deb7c_00023
1.6086870431900024,0.6447086334228516,784.9051554203033,False,,,9,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_03-33-28,1625103208,7058.366147994995,186058,TP-X1-C7,192.168.178.28,7058.366147994995,0,9,deb7c_00023
1.6065667867660522,0.6476993560791016,779.2821164131165,False,,,10,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_03-46-27,1625103987,7837.648264408112,186058,TP-X1-C7,192.168.178.28,7837.648264408112,0,10,deb7c_00023
1.6156389713287354,0.6501518487930298,778.4045512676239,False,,,11,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_03-59-26,1625104766,8616.052815675735,186058,TP-X1-C7,192.168.178.28,8616.052815675735,0,11,deb7c_00023
1.5835615396499634,0.6520527601242065,777.3168253898621,False,,,12,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_04-12-23,1625105543,9393.369641065598,186058,TP-X1-C7,192.168.178.28,9393.369641065598,0,12,deb7c_00023
1.6158744096755981,0.6535283327102661,797.6294877529144,False,,,13,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_04-25-41,1625106341,10190.999128818512,186058,TP-X1-C7,192.168.178.28,10190.999128818512,0,13,deb7c_00023
1.5544394254684448,0.6556128859519958,789.7252931594849,False,,,14,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_04-38-50,1625107130,10980.724421977997,186058,TP-X1-C7,192.168.178.28,10980.724421977997,0,14,deb7c_00023
1.5818045139312744,0.6580091714859009,780.118221282959,False,,,15,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_04-51-51,1625107911,11760.842643260956,186058,TP-X1-C7,192.168.178.28,11760.842643260956,0,15,deb7c_00023
1.546707272529602,0.6602733135223389,663.4487750530243,False,,,16,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_05-02-54,1625108574,12424.29141831398,186058,TP-X1-C7,192.168.178.28,12424.29141831398,0,16,deb7c_00023
1.6697547435760498,0.6608718633651733,327.4367849826813,False,,,17,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_05-08-21,1625108901,12751.728203296661,186058,TP-X1-C7,192.168.178.28,12751.728203296661,0,17,deb7c_00023
1.582531213760376,0.6622377038002014,242.4649634361267,False,,,18,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_05-12-24,1625109144,12994.193166732788,186058,TP-X1-C7,192.168.178.28,12994.193166732788,0,18,deb7c_00023
1.5482921600341797,0.6634606122970581,231.07324624061584,False,,,19,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_05-16-15,1625109375,13225.266412973404,186058,TP-X1-C7,192.168.178.28,13225.266412973404,0,19,deb7c_00023
1.5696605443954468,0.6642971038818359,231.16743302345276,True,,,20,1e6893a202ec46569a01979f2b44a8d8,2021-07-01_05-20-06,1625109606,13456.433845996857,186058,TP-X1-C7,192.168.178.28,13456.433845996857,0,20,deb7c_00023
