loss,mean_F1,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
1.9095728397369385,0.5677831172943115,820.3321416378021,False,,,1,74b2942a4da043689453e7971fd1157d,2021-07-01_00-08-00,1625090880,820.3321416378021,159800,TP-X1-C7,192.168.178.28,820.3321416378021,0,1,deb7c_00009
1.7461730241775513,0.6000000238418579,764.8733494281769,False,,,2,74b2942a4da043689453e7971fd1157d,2021-07-01_00-20-45,1625091645,1585.205491065979,159800,TP-X1-C7,192.168.178.28,1585.205491065979,0,2,deb7c_00009
1.6707578897476196,0.6192241907119751,772.7589917182922,False,,,3,74b2942a4da043689453e7971fd1157d,2021-07-01_00-33-38,1625092418,2357.9644827842712,159800,TP-X1-C7,192.168.178.28,2357.9644827842712,0,3,deb7c_00009
1.6259897947311401,0.6306130886077881,778.1752095222473,False,,,4,74b2942a4da043689453e7971fd1157d,2021-07-01_00-46-36,1625093196,3136.1396923065186,159800,TP-X1-C7,192.168.178.28,3136.1396923065186,0,4,deb7c_00009
1.6245194673538208,0.6378951072692871,772.5709402561188,False,,,5,74b2942a4da043689453e7971fd1157d,2021-07-01_00-59-28,1625093968,3908.7106325626373,159800,TP-X1-C7,192.168.178.28,3908.7106325626373,0,5,deb7c_00009
1.696776032447815,0.6364032626152039,774.4653251171112,False,,,6,74b2942a4da043689453e7971fd1157d,2021-07-01_01-12-23,1625094743,4683.1759576797485,159800,TP-X1-C7,192.168.178.28,4683.1759576797485,0,6,deb7c_00009
1.5899609327316284,0.6399500370025635,782.858437538147,False,,,7,74b2942a4da043689453e7971fd1157d,2021-07-01_01-25-26,1625095526,5466.0343952178955,159800,TP-X1-C7,192.168.178.28,5466.0343952178955,0,7,deb7c_00009
1.5914226770401,0.6442644596099854,777.176566362381,False,,,8,74b2942a4da043689453e7971fd1157d,2021-07-01_01-38-23,1625096303,6243.2109615802765,159800,TP-X1-C7,192.168.178.28,6243.2109615802765,0,8,deb7c_00009
1.6420170068740845,0.6447086334228516,787.3731820583344,False,,,9,74b2942a4da043689453e7971fd1157d,2021-07-01_01-51-30,1625097090,7030.584143638611,159800,TP-X1-C7,192.168.178.28,7030.584143638611,0,9,deb7c_00009
1.6443324089050293,0.647260308265686,782.2166495323181,False,,,10,74b2942a4da043689453e7971fd1157d,2021-07-01_02-04-32,1625097872,7812.800793170929,159800,TP-X1-C7,192.168.178.28,7812.800793170929,0,10,deb7c_00009
1.6350592374801636,0.6490330696105957,791.5125098228455,False,,,11,74b2942a4da043689453e7971fd1157d,2021-07-01_02-17-44,1625098664,8604.313302993774,159800,TP-X1-C7,192.168.178.28,8604.313302993774,0,11,deb7c_00009
1.587402582168579,0.6505131721496582,776.3032739162445,False,,,12,74b2942a4da043689453e7971fd1157d,2021-07-01_02-30-40,1625099440,9380.616576910019,159800,TP-X1-C7,192.168.178.28,9380.616576910019,0,12,deb7c_00009
1.5998042821884155,0.6525125503540039,777.523360490799,False,,,13,74b2942a4da043689453e7971fd1157d,2021-07-01_02-43-38,1625100218,10158.139937400818,159800,TP-X1-C7,192.168.178.28,10158.139937400818,0,13,deb7c_00009
1.5647802352905273,0.6537880897521973,782.1569068431854,False,,,14,74b2942a4da043689453e7971fd1157d,2021-07-01_02-56-40,1625101000,10940.296844244003,159800,TP-X1-C7,192.168.178.28,10940.296844244003,0,14,deb7c_00009
1.6096068620681763,0.655423641204834,794.7880516052246,False,,,15,74b2942a4da043689453e7971fd1157d,2021-07-01_03-09-55,1625101795,11735.084895849228,159800,TP-X1-C7,192.168.178.28,11735.084895849228,0,15,deb7c_00009
1.5621623992919922,0.6568562388420105,796.2232339382172,False,,,16,74b2942a4da043689453e7971fd1157d,2021-07-01_03-23-11,1625102591,12531.308129787445,159800,TP-X1-C7,192.168.178.28,12531.308129787445,0,16,deb7c_00009
1.642946481704712,0.6578619480133057,786.534744977951,False,,,17,74b2942a4da043689453e7971fd1157d,2021-07-01_03-36-17,1625103377,13317.842874765396,159800,TP-X1-C7,192.168.178.28,13317.842874765396,0,17,deb7c_00009
1.5648726224899292,0.659492015838623,778.4957413673401,False,,,18,74b2942a4da043689453e7971fd1157d,2021-07-01_03-49-16,1625104156,14096.338616132736,159800,TP-X1-C7,192.168.178.28,14096.338616132736,0,18,deb7c_00009
1.5569292306900024,0.6605334281921387,781.4109556674957,False,,,19,74b2942a4da043689453e7971fd1157d,2021-07-01_04-02-17,1625104937,14877.749571800232,159800,TP-X1-C7,192.168.178.28,14877.749571800232,0,19,deb7c_00009
1.5386419296264648,0.6620452404022217,783.3783705234528,True,,,20,74b2942a4da043689453e7971fd1157d,2021-07-01_04-15-21,1625105721,15661.127942323685,159800,TP-X1-C7,192.168.178.28,15661.127942323685,0,20,deb7c_00009
